alpha: ,gamma: , epsilon: , Win rate, Loss Rate ,,,,
0.4,1,0.3,0.391748959,0.52932038,,,,
0.4,1,0.31,0.391749152,0.529321017,,,,
0.4,1,0.32,0.391748266,0.529323247,,,,
0.4,1,0.33,0.391747021,0.529328916,,,,
0.4,1,0.34,0.391745366,0.529333119,,,,
0.4,1,0.35,0.391744482,0.529335062,,,,
0.4,1,0.36,0.391742725,0.529338029,,,,
0.4,1,0.37,0.391741098,0.529343407,,,,
0.4,1,0.38,0.391744422,0.529340703,,,,
0.4,1,0.39,0.391743872,0.529344128,,,,
0.4,1,0.4,0.391741066,0.529349013,,,,
0.4,1,0.41,0.391742901,0.529347565,,,,
0.4,1,0.42,0.391743403,0.529348014,,,,
0.4,1,0.43,0.391744698,0.529348361,,,,
0.4,1,0.44,0.391742945,0.529350576,,,,
0.4,1,0.45,0.391745597,0.52934936,,,,
0.4,1,0.46,0.391746276,0.529350934,,,,
0.4,1,0.47,0.391746443,0.529352456,,,,
0.4,1,0.48,0.391747045,0.529353262,,,,
0.4,1,0.49,0.391747263,0.529354322,,,,
0.4,1,0.5,0.391746663,0.529355894,,,,
0.4,1,0.51,0.391745118,0.529358998,,,,
0.4,1,0.52,0.391742755,0.529365244,,,,
0.4,1,0.53,0.391741952,0.52936791,,,,
0.4,1,0.54,0.391742733,0.529371137,,,,
0.4,1,0.55,0.39174262,0.529373417,,,,
0.4,1,0.56,0.391740669,0.52937927,,,,
0.4,1,0.57,0.391741271,0.529380066,,,,
0.4,1,0.58,0.391741158,0.529380403,,,,
0.4,1,0.59,0.391742602,0.529381913,,,,
0.4,1,0.6,0.391743611,0.529381586,,,,
0.4,1,0.61,0.391745589,0.529381642,,,,
0.4,1,0.62,0.391745322,0.529383151,,,,
0.4,1,0.63,0.391745107,0.529385015,,,,
0.4,1,0.64,0.391742803,0.529389936,,,,
0.4,1,0.65,0.391743581,0.529391111,,,,
0.4,1,0.66,0.39174492,0.529392361,,,,
0.4,1,0.67,0.391750255,0.52938834,,,,
0.4,1,0.68,0.391750267,0.529392797,,,,
0.4,1,0.69,0.39174799,0.529397837,,,,
0.4,1,0.7,0.39174785,0.529397278,,,,
0.4,1,0.71,0.391750407,0.529395982,,,,
0.4,1,0.72,0.391752886,0.529395779,,,,
0.4,1,0.73,0.391756431,0.529395704,,,,
0.4,1,0.74,0.391755934,0.529397942,,,,
0.4,1,0.75,0.39175747,0.529398425,,,,
0.4,1,0.76,0.391756871,0.529399746,,,,
0.4,1,0.77,0.391756882,0.529401549,,,,
0.4,1,0.78,0.391758314,0.529402818,,,,
0.4,1,0.79,0.391755761,0.529408046,,,,
0.4,1,0.8,0.391755291,0.529411317,,,,
0.4,1,0.81,0.391756317,0.529411314,,,,
0.4,1,0.82,0.391756708,0.529413086,,,,
0.4,1,0.83,0.391758824,0.529413565,,,,
0.4,1,0.84,0.391758631,0.52941455,,,,
0.4,1,0.85,0.39175963,0.529412468,,,,
0.4,1,0.86,0.39176149,0.529411578,,,,
0.4,1,0.87,0.391763551,0.529409828,,,,
0.4,1,0.88,0.391762522,0.529411269,,,,
0.4,1,0.89,0.391764278,0.529413266,,,,
0.4,1,0.9,0.391763351,0.529415363,,,,
0.4,1,0.91,0.391760299,0.529421761,,,,
0.4,1,0.92,0.391762282,0.529420617,,,,
0.4,1,0.93,0.391766743,0.529417653,,,,
0.4,1,0.94,0.391770442,0.529416587,,,,
0.4,1,0.95,0.391772599,0.529417391,,,,
0.4,1,0.96,0.391774653,0.529416603,,,,
0.4,1,0.97,0.391776529,0.529415336,,,,
0.4,1,0.98,0.391776181,0.52941907,,,,
0.4,1,0.99,0.391778005,0.529419924,,,,
0.41,1,0.01,0.391773694,0.529426635,,,,
0.41,1,0.02,0.391770974,0.529427587,,,,
0.41,1,0.03,0.391770124,0.529429094,,,,
0.41,1,0.04,0.391766524,0.529433527,,,,
0.41,1,0.05,0.391765095,0.529435359,,,,
0.41,1,0.06,0.391758623,0.529441074,,,,
0.41,1,0.07,0.391754021,0.52944661,,,,
0.41,1,0.08,0.391747278,0.529455166,,,,
0.41,1,0.09,0.391749509,0.529452532,,,,
0.41,1,0.1,0.391748992,0.529453149,,,,
0.41,1,0.11,0.391750416,0.529451448,,,,
0.41,1,0.12,0.391749773,0.529451813,,,,
0.41,1,0.13,0.391748804,0.529456456,,,,
0.41,1,0.14,0.391748943,0.529456291,,,,
0.41,1,0.15,0.391750843,0.529455849,,,,
0.41,1,0.16,0.39175498,0.529449774,,,,
0.41,1,0.17,0.391753734,0.529450189,,,,
0.41,1,0.18,0.391752715,0.529452489,,,,
0.41,1,0.19,0.391750465,0.529456522,,,,
0.41,1,0.2,0.391752312,0.52945392,,,,
0.41,1,0.21,0.391751771,0.529456041,,,,
0.41,1,0.22,0.39175555,0.529452913,,,,
0.41,1,0.23,0.391753603,0.52945639,,,,
0.41,1,0.24,0.391753941,0.529456627,,,,
0.41,1,0.25,0.391750991,0.529463488,,,,
0.41,1,0.26,0.391752258,0.529464526,,,,
0.41,1,0.27,0.39175242,0.529465638,,,,
0.41,1,0.28,0.391754564,0.529464218,,,,
0.41,1,0.29,0.391754926,0.529466533,,,,
0.41,1,0.3,0.391752005,0.529470827,,,,
0.41,1,0.31,0.391753345,0.529469782,,,,
0.41,1,0.32,0.391753106,0.529472069,,,,
0.41,1,0.33,0.391749011,0.529478412,,,,
0.41,1,0.34,0.39174652,0.52948345,,,,
0.41,1,0.35,0.391748811,0.529482703,,,,
0.41,1,0.36,0.391752227,0.529481982,,,,
0.41,1,0.37,0.391750038,0.529484663,,,,
0.41,1,0.38,0.391748224,0.529489095,,,,
0.41,1,0.39,0.391748162,0.529492673,,,,
0.41,1,0.4,0.39175035,0.529492625,,,,
0.41,1,0.41,0.391752737,0.529492427,,,,
0.41,1,0.42,0.391753748,0.529492079,,,,
0.41,1,0.43,0.391754084,0.529492231,,,,
0.41,1,0.44,0.391757393,0.529491134,,,,
0.41,1,0.45,0.391758677,0.529493433,,,,
0.41,1,0.46,0.391761408,0.529491138,,,,
0.41,1,0.47,0.391760918,0.529492164,,,,
0.41,1,0.48,0.391761976,0.529494611,,,,
0.41,1,0.49,0.391762584,0.529494338,,,,
0.41,1,0.5,0.391758653,0.529498878,,,,
0.41,1,0.51,0.391758714,0.529501571,,,,
0.41,1,0.52,0.391759372,0.529502767,,,,
0.41,1,0.53,0.391762447,0.529500548,,,,
0.41,1,0.54,0.39176141,0.529503911,,,,
0.41,1,0.55,0.39176254,0.529504035,,,,
0.41,1,0.56,0.391764218,0.529504806,,,,
0.41,1,0.57,0.391764451,0.529505502,,,,
0.41,1,0.58,0.391765207,0.529508064,,,,
0.41,1,0.59,0.391764344,0.529511595,,,,
0.41,1,0.6,0.391763184,0.529515398,,,,
0.41,1,0.61,0.39176287,0.529517881,,,,
0.41,1,0.62,0.391766559,0.529515912,,,,
0.41,1,0.63,0.391770967,0.529512056,,,,
0.41,1,0.64,0.391773459,0.529511158,,,,
0.41,1,0.65,0.391773615,0.529512696,,,,
0.41,1,0.66,0.391777645,0.529507923,,,,
0.41,1,0.67,0.391776558,0.529510603,,,,
0.41,1,0.68,0.391778848,0.529508689,,,,
0.41,1,0.69,0.391778332,0.52951241,,,,
0.41,1,0.7,0.391780074,0.529514243,,,,
0.41,1,0.71,0.391781469,0.529515902,,,,
0.41,1,0.72,0.391782416,0.52951622,,,,
0.41,1,0.73,0.391781627,0.529519216,,,,
0.41,1,0.74,0.391783689,0.529519534,,,,
0.41,1,0.75,0.391781908,0.529522999,,,,
0.41,1,0.76,0.39177998,0.529526115,,,,
0.41,1,0.77,0.39178271,0.529525663,,,,
0.41,1,0.78,0.391783061,0.529526969,,,,
0.41,1,0.79,0.391784204,0.529527284,,,,
0.41,1,0.8,0.391781832,0.529531832,,,,
0.41,1,0.81,0.391781811,0.529532541,,,,
0.41,1,0.82,0.391778921,0.529538422,,,,
0.41,1,0.83,0.391781054,0.529538115,,,,
0.41,1,0.84,0.39178185,0.529538971,,,,
0.41,1,0.85,0.391782423,0.529539604,,,,
0.41,1,0.86,0.391783515,0.529539001,,,,
0.41,1,0.87,0.3917851,0.529540005,,,,
0.41,1,0.88,0.391783671,0.529543874,,,,
0.41,1,0.89,0.391780217,0.529550161,,,,
0.41,1,0.9,0.39178158,0.52954842,,,,
0.41,1,0.91,0.391781338,0.529550778,,,,
0.41,1,0.92,0.391783588,0.529548248,,,,
0.41,1,0.93,0.391785122,0.529549247,,,,
0.41,1,0.94,0.391787617,0.529548643,,,,
0.41,1,0.95,0.391787102,0.529550727,,,,
0.41,1,0.96,0.391788757,0.529549753,,,,
0.41,1,0.97,0.391788711,0.529551614,,,,
0.41,1,0.98,0.391788935,0.529552735,,,,
0.41,1,0.99,0.391788889,0.529553585,,,,
0.42,1,0.01,0.391782857,0.529559926,,,,
0.42,1,0.02,0.391779192,0.529565378,,,,
0.42,1,0.03,0.391772181,0.529573215,,,,
0.42,1,0.04,0.391771376,0.529575658,,,,
0.42,1,0.05,0.391771334,0.529575812,,,,
0.42,1,0.06,0.39176797,0.529580566,,,,
0.42,1,0.07,0.391767167,0.529581554,,,,
0.42,1,0.08,0.391768011,0.529582346,,,,
0.42,1,0.09,0.391766667,0.529583825,,,,
0.42,1,0.1,0.391763357,0.529587835,,,,
0.42,1,0.11,0.391766683,0.529584717,,,,
0.42,1,0.12,0.391767305,0.52958423,,,,
0.42,1,0.13,0.391768787,0.52958168,,,,
0.42,1,0.14,0.391767223,0.529584557,,,,
0.42,1,0.15,0.391764998,0.529587359,,,,
0.42,1,0.16,0.391764589,0.529590086,,,,
0.42,1,0.17,0.391766708,0.529589401,,,,
0.42,1,0.18,0.391764263,0.529593942,,,,
0.42,1,0.19,0.391765424,0.529593404,,,,
0.42,1,0.2,0.391765139,0.529594484,,,,
0.42,1,0.21,0.391764583,0.529598505,,,,
0.42,1,0.22,0.391764911,0.52959679,,,,
0.42,1,0.23,0.391768079,0.529594904,,,,
0.42,1,0.24,0.391767573,0.529597134,,,,
0.42,1,0.25,0.391768854,0.529596621,,,,
0.42,1,0.26,0.391770184,0.529596597,,,,
0.42,1,0.27,0.391773226,0.52959442,,,,
0.42,1,0.28,0.391773159,0.529594593,,,,
0.42,1,0.29,0.391773288,0.52959704,,,,
0.42,1,0.3,0.391771827,0.529599462,,,,
0.42,1,0.31,0.391772225,0.529599071,,,,
0.42,1,0.32,0.391773527,0.529599878,,,,
0.42,1,0.33,0.391775953,0.529599169,,,,
0.42,1,0.34,0.391778769,0.529597703,,,,
0.42,1,0.35,0.391779507,0.529598852,,,,
0.42,1,0.36,0.391780073,0.5296,,,,
0.42,1,0.37,0.391782422,0.529598682,,,,
0.42,1,0.38,0.391777569,0.529607078,,,,
0.42,1,0.39,0.391778282,0.529608809,,,,
0.42,1,0.4,0.391778458,0.529608587,,,,
0.42,1,0.41,0.391781268,0.529608341,,,,
0.42,1,0.42,0.391783224,0.529608535,,,,
0.42,1,0.43,0.391781619,0.529611994,,,,
0.42,1,0.44,0.391781184,0.529612722,,,,
0.42,1,0.45,0.391784137,0.529612403,,,,
0.42,1,0.46,0.391785847,0.529611108,,,,
0.42,1,0.47,0.391789942,0.529609182,,,,
0.42,1,0.48,0.391790894,0.529611614,,,,
0.42,1,0.49,0.391790579,0.529614241,,,,
0.42,1,0.5,0.391788367,0.529618496,,,,
0.42,1,0.51,0.391789246,0.529620268,,,,
0.42,1,0.52,0.391789613,0.529622695,,,,
0.42,1,0.53,0.391790345,0.529621766,,,,
0.42,1,0.54,0.391790032,0.529623778,,,,
0.42,1,0.55,0.391793121,0.529623092,,,,
0.42,1,0.56,0.391793366,0.529625638,,,,
0.42,1,0.57,0.391792468,0.529628134,,,,
0.42,1,0.58,0.391792252,0.529629876,,,,
0.42,1,0.59,0.391790869,0.529634288,,,,
0.42,1,0.6,0.391792207,0.529636756,,,,
0.42,1,0.61,0.391791772,0.529639005,,,,
0.42,1,0.62,0.39179704,0.529634215,,,,
0.42,1,0.63,0.391793741,0.529639301,,,,
0.42,1,0.64,0.391793476,0.529642081,,,,
0.42,1,0.65,0.391792823,0.529646532,,,,
0.42,1,0.66,0.391795588,0.529645818,,,,
0.42,1,0.67,0.391797067,0.529645613,,,,
0.42,1,0.68,0.391799249,0.529644681,,,,
0.42,1,0.69,0.391799176,0.529646415,,,,
0.42,1,0.7,0.391798886,0.529648196,,,,
0.42,1,0.71,0.391801114,0.529647167,,,,
0.42,1,0.72,0.391799855,0.529651586,,,,
0.42,1,0.73,0.391803388,0.529649153,,,,
0.42,1,0.74,0.391805129,0.529650109,,,,
0.42,1,0.75,0.391803483,0.529654959,,,,
0.42,1,0.76,0.391806046,0.529654776,,,,
0.42,1,0.77,0.391805682,0.529655585,,,,
0.42,1,0.78,0.391809016,0.529655064,,,,
0.42,1,0.79,0.391806525,0.529661237,,,,
0.42,1,0.8,0.391805678,0.529664581,,,,
0.42,1,0.81,0.391806667,0.52966599,,,,
0.42,1,0.82,0.391804081,0.52967136,,,,
0.42,1,0.83,0.391806181,0.529671222,,,,
0.42,1,0.84,0.391805938,0.52967176,,,,
0.42,1,0.85,0.391807867,0.529672321,,,,
0.42,1,0.86,0.391806948,0.529673848,,,,
0.42,1,0.87,0.391811023,0.529669826,,,,
0.42,1,0.88,0.39180844,0.529675235,,,,
0.42,1,0.89,0.391807353,0.529680111,,,,
0.42,1,0.9,0.391807182,0.529681755,,,,
0.42,1,0.91,0.391810217,0.529682024,,,,
0.42,1,0.92,0.391809709,0.529684365,,,,
0.42,1,0.93,0.391810356,0.529685308,,,,
0.42,1,0.94,0.391810667,0.52968719,,,,
0.42,1,0.95,0.391811531,0.529687073,,,,
0.42,1,0.96,0.39180657,0.529694224,,,,
0.42,1,0.97,0.391810467,0.529689076,,,,
0.42,1,0.98,0.391812437,0.5296879,,,,
0.42,1,0.99,0.391814358,0.529688841,,,,
0.43,1,0.01,0.39181498,0.529687689,,,,
0.43,1,0.02,0.391810889,0.529690361,,,,
0.43,1,0.03,0.391803557,0.529698991,,,,
0.43,1,0.04,0.391802979,0.529697477,,,,
0.43,1,0.05,0.391799207,0.529702642,,,,
0.43,1,0.06,0.391793084,0.52970915,,,,
0.43,1,0.07,0.391793998,0.529706915,,,,
0.43,1,0.08,0.391793567,0.529708017,,,,
0.43,1,0.09,0.391789369,0.529714495,,,,
0.43,1,0.1,0.391783205,0.529721809,,,,
0.43,1,0.11,0.391784673,0.529721468,,,,
0.43,1,0.12,0.391788705,0.52971765,,,,
0.43,1,0.13,0.391788852,0.529716447,,,,
0.43,1,0.14,0.391787536,0.529717761,,,,
0.43,1,0.15,0.391789935,0.529715744,,,,
0.43,1,0.16,0.391788644,0.529717633,,,,
0.43,1,0.17,0.391792,0.529715425,,,,
0.43,1,0.18,0.391790158,0.529719947,,,,
0.43,1,0.19,0.391789179,0.52972181,,,,
0.43,1,0.2,0.391785567,0.529727334,,,,
0.43,1,0.21,0.391782556,0.529730558,,,,
0.43,1,0.22,0.391784737,0.529728278,,,,
0.43,1,0.23,0.391784071,0.529731117,,,,
0.43,1,0.24,0.391782114,0.529733764,,,,
0.43,1,0.25,0.391777504,0.52974131,,,,
0.43,1,0.26,0.391774928,0.529747084,,,,
0.43,1,0.27,0.391776225,0.529747001,,,,
0.43,1,0.28,0.391776421,0.529748877,,,,
0.43,1,0.29,0.391773465,0.52975498,,,,
0.43,1,0.3,0.391774188,0.529755969,,,,
0.43,1,0.31,0.391772619,0.52975863,,,,
0.43,1,0.32,0.391769069,0.52976389,,,,
0.43,1,0.33,0.391769697,0.529764352,,,,
0.43,1,0.34,0.39177302,0.529760639,,,,
0.43,1,0.35,0.391774362,0.529757954,,,,
0.43,1,0.36,0.391775012,0.529760014,,,,
0.43,1,0.37,0.391773588,0.529764124,,,,
0.43,1,0.38,0.391775882,0.529763727,,,,
0.43,1,0.39,0.39177777,0.529763474,,,,
0.43,1,0.4,0.391778013,0.529762625,,,,
0.43,1,0.41,0.391778543,0.529763086,,,,
0.43,1,0.42,0.391779643,0.529763571,,,,
0.43,1,0.43,0.391779219,0.529765746,,,,
0.43,1,0.44,0.391782604,0.529763422,,,,
0.43,1,0.45,0.391782988,0.52976424,,,,
0.43,1,0.46,0.391787774,0.529760157,,,,
0.43,1,0.47,0.391787753,0.529761736,,,,
0.43,1,0.48,0.391785735,0.529767047,,,,
0.43,1,0.49,0.391785619,0.52976967,,,,
0.43,1,0.5,0.391784577,0.529773859,,,,
0.43,1,0.51,0.391783749,0.529776574,,,,
0.43,1,0.52,0.391782589,0.529778884,,,,
0.43,1,0.53,0.391784992,0.529778984,,,,
0.43,1,0.54,0.391786372,0.529778704,,,,
0.43,1,0.55,0.391785901,0.529782388,,,,
0.43,1,0.56,0.391787091,0.529782534,,,,
0.43,1,0.57,0.391788399,0.529781376,,,,
0.43,1,0.58,0.391790014,0.529780266,,,,
0.43,1,0.59,0.391790823,0.529780911,,,,
0.43,1,0.6,0.391790825,0.529780844,,,,
0.43,1,0.61,0.391790424,0.529783124,,,,
0.43,1,0.62,0.391789692,0.529786161,,,,
0.43,1,0.63,0.391789552,0.529789647,,,,
0.43,1,0.64,0.391789768,0.529791094,,,,
0.43,1,0.65,0.391790694,0.529792517,,,,
0.43,1,0.66,0.391789441,0.529795194,,,,
0.43,1,0.67,0.391790059,0.529798462,,,,
0.43,1,0.68,0.391790487,0.529799834,,,,
0.43,1,0.69,0.391794228,0.529797303,,,,
0.43,1,0.7,0.391792077,0.529801774,,,,
0.43,1,0.71,0.391791558,0.529803523,,,,
0.43,1,0.72,0.391796761,0.52979844,,,,
0.43,1,0.73,0.391798818,0.529798393,,,,
0.43,1,0.74,0.391800236,0.529798062,,,,
0.43,1,0.75,0.391802835,0.529795984,,,,
0.43,1,0.76,0.391802881,0.529799693,,,,
0.43,1,0.77,0.391806045,0.52979778,,,,
0.43,1,0.78,0.391804769,0.529799835,,,,
0.43,1,0.79,0.391804815,0.529801487,,,,
0.43,1,0.8,0.391807622,0.529799788,,,,
0.43,1,0.81,0.391808728,0.529800448,,,,
0.43,1,0.82,0.391811769,0.529798608,,,,
0.43,1,0.83,0.39181212,0.529798538,,,,
0.43,1,0.84,0.391813932,0.529799387,,,,
0.43,1,0.85,0.391816804,0.529798185,,,,
0.43,1,0.86,0.391816117,0.5298,,,,
0.43,1,0.87,0.391813993,0.52980278,,,,
0.43,1,0.88,0.391814249,0.529804381,,,,
0.43,1,0.89,0.391814081,0.529806405,,,,
0.43,1,0.9,0.391816361,0.529804896,,,,
0.43,1,0.91,0.391816804,0.529806919,,,,
0.43,1,0.92,0.391815718,0.529809129,,,,
0.43,1,0.93,0.391818372,0.529807669,,,,
0.43,1,0.94,0.39181571,0.529813429,,,,
0.43,1,0.95,0.391817023,0.529813826,,,,
0.43,1,0.96,0.391819111,0.52981401,,,,
0.43,1,0.97,0.391821857,0.529814195,,,,
0.43,1,0.98,0.391822345,0.529816071,,,,
0.43,1,0.99,0.391824665,0.529815011,,,,
0.44,1,0.01,0.391818084,0.529820714,,,,
0.44,1,0.02,0.391809885,0.529830148,,,,
0.44,1,0.03,0.391809202,0.529830235,,,,
0.44,1,0.04,0.391805914,0.529833631,,,,
0.44,1,0.05,0.391801783,0.529839817,,,,
0.44,1,0.06,0.391800493,0.529838705,,,,
0.44,1,0.07,0.391802134,0.529836961,,,,
0.44,1,0.08,0.391796038,0.529844033,,,,
0.44,1,0.09,0.391794538,0.529847797,,,,
0.44,1,0.1,0.391794141,0.529848887,,,,
0.44,1,0.11,0.391796415,0.529845829,,,,
0.44,1,0.12,0.391795666,0.529847248,,,,
0.44,1,0.13,0.391795597,0.529850351,,,,
0.44,1,0.14,0.391794357,0.529853547,,,,
0.44,1,0.15,0.39179059,0.529858942,,,,
0.44,1,0.16,0.391793354,0.529857173,,,,
0.44,1,0.17,0.391790781,0.52985992,,,,
0.44,1,0.18,0.391792959,0.529857591,,,,
0.44,1,0.19,0.391790388,0.529860851,,,,
0.44,1,0.2,0.391788006,0.529863479,,,,
0.44,1,0.21,0.391787915,0.529866012,,,,
0.44,1,0.22,0.391789507,0.529865599,,,,
0.44,1,0.23,0.391789509,0.529865584,,,,
0.44,1,0.24,0.391791848,0.529865499,,,,
0.44,1,0.25,0.391791873,0.52986915,,,,
0.44,1,0.26,0.391790707,0.529870675,,,,
0.44,1,0.27,0.391790243,0.529873249,,,,
0.44,1,0.28,0.391789545,0.529874212,,,,
0.44,1,0.29,0.391790131,0.529874895,,,,
0.44,1,0.3,0.391789456,0.529877933,,,,
0.44,1,0.31,0.391793563,0.529874324,,,,
0.44,1,0.32,0.39179599,0.529872861,,,,
0.44,1,0.33,0.391795874,0.529874499,,,,
0.44,1,0.34,0.391796504,0.529874878,,,,
0.44,1,0.35,0.391795736,0.529878122,,,,
0.44,1,0.36,0.391794386,0.529882646,,,,
0.44,1,0.37,0.3917915,0.529887378,,,,
0.44,1,0.38,0.391790338,0.52989092,,,,
0.44,1,0.39,0.391785452,0.529899767,,,,
0.44,1,0.4,0.391784617,0.529902118,,,,
0.44,1,0.41,0.391786459,0.529902652,,,,
0.44,1,0.42,0.39178509,0.529905513,,,,
0.44,1,0.43,0.391783977,0.529908419,,,,
0.44,1,0.44,0.391783771,0.529911904,,,,
0.44,1,0.45,0.391785216,0.529912552,,,,
0.44,1,0.46,0.391786846,0.529912085,,,,
0.44,1,0.47,0.391789266,0.52991171,,,,
0.44,1,0.48,0.391789036,0.529911823,,,,
0.44,1,0.49,0.391788272,0.529915165,,,,
0.44,1,0.5,0.391788786,0.52991609,,,,
0.44,1,0.51,0.391791643,0.529913463,,,,
0.44,1,0.52,0.391793386,0.52991346,,,,
0.44,1,0.53,0.391793805,0.529913689,,,,
0.44,1,0.54,0.391793505,0.529914521,,,,
0.44,1,0.55,0.391794249,0.529915144,,,,
0.44,1,0.56,0.391797334,0.529913888,,,,
0.44,1,0.57,0.391796152,0.529917038,,,,
0.44,1,0.58,0.391793534,0.529921344,,,,
0.44,1,0.59,0.39179569,0.529919254,,,,
0.44,1,0.6,0.391798147,0.529918462,,,,
0.44,1,0.61,0.391799815,0.529920519,,,,
0.44,1,0.62,0.391802038,0.529919426,,,,
0.44,1,0.63,0.391803032,0.529919352,,,,
0.44,1,0.64,0.391802013,0.529921824,,,,
0.44,1,0.65,0.391801967,0.529923577,,,,
0.44,1,0.66,0.391801365,0.52992644,,,,
0.44,1,0.67,0.391801087,0.529929348,,,,
0.44,1,0.68,0.391801064,0.529931075,,,,
0.44,1,0.69,0.391801179,0.529933356,,,,
0.44,1,0.7,0.391802011,0.52993559,,,,
0.44,1,0.71,0.391803396,0.529935282,,,,
0.44,1,0.72,0.391802703,0.52993666,,,,
0.44,1,0.73,0.391804688,0.529936697,,,,
0.44,1,0.74,0.391807619,0.529935812,,,,
0.44,1,0.75,0.391805171,0.529939104,,,,
0.44,1,0.76,0.391807431,0.529940088,,,,
0.44,1,0.77,0.391808976,0.529941048,,,,
0.44,1,0.78,0.391807566,0.529944614,,,,
0.44,1,0.79,0.391808649,0.529945941,,,,
0.44,1,0.8,0.391810168,0.5299457,,,,
0.44,1,0.81,0.39181065,0.529947234,,,,
0.44,1,0.82,0.391813621,0.529943697,,,,
0.44,1,0.83,0.391814954,0.529944309,,,,
0.44,1,0.84,0.39181396,0.529946902,,,,
0.44,1,0.85,0.391812943,0.529949194,,,,
0.44,1,0.86,0.391814552,0.529948285,,,,
0.44,1,0.87,0.39181273,0.529952878,,,,
0.44,1,0.88,0.391812152,0.529956433,,,,
0.44,1,0.89,0.391812218,0.529957409,,,,
0.44,1,0.9,0.391812422,0.529959259,,,,
0.44,1,0.91,0.391813822,0.529956808,,,,
0.44,1,0.92,0.391816441,0.529956243,,,,
0.44,1,0.93,0.391819034,0.529953724,,,,
0.44,1,0.94,0.391816111,0.529961388,,,,
0.44,1,0.95,0.391817486,0.529959881,,,,
0.44,1,0.96,0.391816908,0.529962509,,,,
0.44,1,0.97,0.391816169,0.529963987,,,,
0.44,1,0.98,0.391819311,0.529962824,,,,
0.44,1,0.99,0.391820064,0.529962052,,,,
0.45,1,0.01,0.391817535,0.529965504,,,,
0.45,1,0.02,0.391812024,0.529970881,,,,
0.45,1,0.03,0.391808075,0.529975384,,,,
0.45,1,0.04,0.39180828,0.529975917,,,,
0.45,1,0.05,0.391805664,0.529979248,,,,
0.45,1,0.06,0.391802178,0.529981889,,,,
0.45,1,0.07,0.391800481,0.529985285,,,,
0.45,1,0.08,0.391800183,0.529986618,,,,
0.45,1,0.09,0.391798648,0.529991432,,,,
0.45,1,0.1,0.391796725,0.529992602,,,,
0.45,1,0.11,0.391794756,0.529995145,,,,
0.45,1,0.12,0.391797573,0.52999288,,,,
0.45,1,0.13,0.391799542,0.529992538,,,,
0.45,1,0.14,0.391799863,0.529991739,,,,
0.45,1,0.15,0.391801487,0.5299903,,,,
0.45,1,0.16,0.391802264,0.529990256,,,,
0.45,1,0.17,0.391803224,0.529988543,,,,
0.45,1,0.18,0.391801235,0.529991701,,,,
0.45,1,0.19,0.391802263,0.529991771,,,,
0.45,1,0.2,0.391801668,0.529993807,,,,
0.45,1,0.21,0.391799109,0.529997076,,,,
0.45,1,0.22,0.391799041,0.529997168,,,,
0.45,1,0.23,0.391799087,0.529998927,,,,
0.45,1,0.24,0.391801027,0.529996507,,,,
0.45,1,0.25,0.391800205,0.529998334,,,,
0.45,1,0.26,0.391796896,0.530003537,,,,
0.45,1,0.27,0.391797559,0.53000381,,,,
0.45,1,0.28,0.391797491,0.530004334,,,,
0.45,1,0.29,0.391794253,0.530008757,,,,
0.45,1,0.3,0.391791245,0.530016051,,,,
0.45,1,0.31,0.391794894,0.530013312,,,,
0.45,1,0.32,0.391794394,0.530015109,,,,
0.45,1,0.33,0.391796765,0.530012349,,,,
0.45,1,0.34,0.391796036,0.530014579,,,,
0.45,1,0.35,0.391796106,0.53001576,,,,
0.45,1,0.36,0.391791803,0.530023383,,,,
0.45,1,0.37,0.391794901,0.53002249,,,,
0.45,1,0.38,0.391797428,0.530022986,,,,
0.45,1,0.39,0.391796177,0.530027076,,,,
0.45,1,0.4,0.391795541,0.530028981,,,,
0.45,1,0.41,0.391796839,0.530027542,,,,
0.45,1,0.42,0.391799591,0.530026353,,,,
0.45,1,0.43,0.391802364,0.530025119,,,,
0.45,1,0.44,0.391803977,0.530026114,,,,
0.45,1,0.45,0.391806998,0.530024131,,,,
0.45,1,0.46,0.391806679,0.530025034,,,,
0.45,1,0.47,0.391807563,0.530027459,,,,
0.45,1,0.48,0.391809696,0.530026158,,,,
0.45,1,0.49,0.391809852,0.530027787,,,,
0.45,1,0.5,0.391812642,0.530025828,,,,
0.45,1,0.51,0.391813342,0.530027842,,,,
0.45,1,0.52,0.391812114,0.530030354,,,,
0.45,1,0.53,0.391808846,0.530035677,,,,
0.45,1,0.54,0.391807483,0.530039161,,,,
0.45,1,0.55,0.391808025,0.530038993,,,,
0.45,1,0.56,0.39180655,0.53004218,,,,
0.45,1,0.57,0.391805688,0.530042692,,,,
0.45,1,0.58,0.391807136,0.530041708,,,,
0.45,1,0.59,0.391808811,0.530043012,,,,
0.45,1,0.6,0.391812047,0.530042074,,,,
0.45,1,0.61,0.391811252,0.530045529,,,,
0.45,1,0.62,0.391811136,0.530049117,,,,
0.45,1,0.63,0.391813759,0.53004664,,,,
0.45,1,0.64,0.391812579,0.530049163,,,,
0.45,1,0.65,0.39181321,0.530050713,,,,
0.45,1,0.66,0.391810719,0.530057666,,,,
0.45,1,0.67,0.391809564,0.530060841,,,,
0.45,1,0.68,0.391809946,0.530061596,,,,
0.45,1,0.69,0.391809492,0.530063977,,,,
0.45,1,0.7,0.391810145,0.530063217,,,,
0.45,1,0.71,0.391810097,0.530065213,,,,
